popularity,acousticness,danceability,energy,liveness,loudness,speechiness,tempo,valence,year,duration_min
69,0.0489,0.779,0.726,0.656,-6.94,0.0317,98.016,0.451,2015,2.780283333
76,0.0343,0.776,0.875,0.314,-5.535,0.0575,111.988,0.849,2015,3.529766667
70,0.428,0.512,0.488,0.109,-10.31,0.0328,170.017,0.141,2015,4.416833333
72,0.0506,0.775,0.825,0.111,-5.402,0.0464,139.091,0.95,2015,3.044433333
71,0.078,0.661,0.869,0.398,-5.477,0.0334,126.971,0.8,2015,1.8091
73,0.00188,0.594,0.749,0.0869,-6.251,0.0677,130.064,0.344,2015,3.429083333
67,0.0284,0.514,0.659,0.266,-6.142,0.0309,76.483,0.463,2015,3.334
70,0.823,0.694,0.407,0.106,-10.325,0.0276,147.682,0.719,2015,2.683183333
68,0.00419,0.748,0.741,0.147,-3.103,0.0531,128.077,0.537,2015,3.550883333
70,0.679,0.733,0.408,0.11,-7.834,0.0388,94.947,0.291,2015,3.297566667
69,0.0266,0.714,0.563,0.0776,-7.574,0.0723,100.091,0.31,2015,4.030883333
69,0.015,0.427,0.849,0.153,-2.945,0.348,79.155,0.55,2015,5.572716667
67,0.193,0.776,0.762,0.18,-4.356,0.216,120.039,0.678,2015,3.933333333
70,0.15,0.698,0.649,0.0903,-6.764,0.415,180.466,0.568,2015,5.552566667
67,0.071,0.558,0.818,0.21,-4.07,0.0403,81.034,0.453,2015,3.0751
68,0.00182,0.664,0.908,0.109,-4.806,0.0317,118.031,0.889,2015,3.607566667
69,0.748,0.688,0.425,0.101,-8.134,0.027,129.975,0.179,2015,2.4
69,0.211,0.77,0.482,0.223,-9.529,0.351,91.994,0.441,2015,6.423966667
66,0.21,0.646,0.504,0.0751,-6.844,0.0302,114.744,0.899,2015,3.6
72,0.986,0.169,0.0161,0.0805,-31.034,0.0442,128.143,0.0573,2015,2.904433333
65,0.0287,0.634,0.862,0.0217,-5.337,0.0376,95.989,0.767,2015,3.794883333
69,0.334,0.688,0.491,0.0914,-7.494,0.269,79.009,0.737,2015,4.162833333
72,0.12,0.681,0.521,0.108,-5.849,0.141,94.997,0.181,2015,3.8291
68,0.399,0.72,0.666,0.0844,-6.914,0.328,138.03,0.383,2015,2.1263
66,0.181,0.607,0.673,0.069,-6.484,0.0611,88.952,0.215,2015,3.688
67,0.00863,0.737,0.482,0.429,-8.242,0.0887,131.504,0.311,2015,1.214683333
74,0.245,0.623,0.533,0.112,-8.164,0.0653,84.982,0.247,2015,3.019766667
66,0.00946,0.931,0.273,0.137,-11.723,0.176,119.956,0.0603,2015,2.50165
76,0.063,0.884,0.765,0.118,-3.865,0.0882,99.987,0.594,2015,3.742883333
67,0.887,0.728,0.253,0.133,-8.427,0.0304,140.923,0.457,2015,3.85555
68,0.601,0.535,0.448,0.376,-8.919,0.175,120.554,0.284,2015,5.720216667
66,0.0389,0.726,0.607,0.19,-7.68,0.0498,81.997,0.891,2015,2.945733333
70,0.265,0.583,0.454,0.181,-11.091,0.0425,74.64,0.309,2015,5.572216667
72,0.492,0.693,0.526,0.11,-4.328,0.0295,85.012,0.576,2015,3.142666667
68,0.752,0.582,0.428,0.102,-9.13,0.0516,99.608,0.255,2015,3.754
70,0.0178,0.549,0.789,0.059,-6.071,0.0313,136.125,0.715,2015,3.5731
75,0.167,0.902,0.67,0.107,-4.074,0.19,144.07,0.39,2015,3.1112
67,0.032,0.232,0.705,0.185,-6.928,0.0997,74.28,0.352,2015,6.692866667
66,0.0509,0.224,0.905,0.281,-3.239,0.0722,78.318,0.485,2015,3.428433333
73,0.244,0.536,0.486,0.12,-11.067,0.0346,131.988,0.0968,2015,4.292883333
69,0.00146,0.367,0.978,0.113,-2.308,0.232,135.15,0.639,2015,3.244516667
66,0.00268,0.555,0.934,0.122,-5.04,0.113,144.874,0.422,2015,4.06555
66,0.0625,0.628,0.737,0.0777,-4.437,0.041,91.507,0.592,2015,3.086566667
67,0.0351,0.447,0.625,0.243,-8.212,0.323,67.104,0.261,2015,7.33355
75,0.000102,0.405,0.94,0.719,-3.103,0.0844,143.126,0.24,2015,3.70155
66,0.0143,0.721,0.585,0.0682,-4.184,0.0276,99,0.355,2015,2.594216667
70,0.0958,0.739,0.661,0.0848,-5.35,0.0764,76.999,0.333,2015,3.836
68,0.0698,0.874,0.568,0.149,-5.896,0.224,139.995,0.46,2015,3.956666667
67,0.00694,0.568,0.578,0.099,-5.589,0.0404,139.951,0.555,2015,2.91155
66,0.147,0.633,0.778,0.117,-5.201,0.0465,101.092,0.926,2015,3.134216667
77,0.43,0.758,0.525,0.0747,-5.913,0.0611,97.465,0.976,2015,2.698433333
70,0.108,0.373,0.609,0.0755,-7,0.0316,179.955,0.354,2015,4.511333333
75,0.0305,0.503,0.748,0.343,-4.124,0.0619,125.896,0.356,2015,3.500216667
66,0.833,0.436,0.17,0.118,-9.549,0.344,100.135,0.188,2015,3.2028
66,0.00933,0.417,0.706,0.474,-4.652,0.0945,127.884,0.512,2015,4.042666667
69,0.272,0.646,0.439,0.0945,-10.837,0.818,160.387,0.528,2015,2.6105
65,0.414,0.443,0.831,0.204,-5.606,0.0616,182.064,0.588,2015,2.899333333
70,0.0132,0.684,0.71,0.444,-3.614,0.0779,93.007,0.451,2015,3.7031
65,0.0446,0.571,0.826,0.343,-4.475,0.0362,90.966,0.713,2015,3.15
74,0.102,0.687,0.761,0.147,-4.582,0.0876,113.939,0.743,2015,3.730883333
70,0.721,0.41,0.298,0.158,-11.796,0.0473,109.651,0.142,2015,4.1162
65,0.419,0.773,0.516,0.0753,-12.366,0.181,120.001,0.472,2015,4.027633333
74,0.00339,0.558,0.697,0.1,-9.171,0.0325,115.024,0.174,2015,3.452
64,0.264,0.614,0.433,0.216,-10.564,0.0257,131.884,0.344,2015,3.968883333
66,0.0143,0.534,0.666,0.113,-9.471,0.0335,87.401,0.59,2015,4.0691
80,0.0905,0.707,0.238,0.0842,-8.818,0.0379,124.156,0.345,2016,4.5141
88,0.013,0.853,0.56,0.0944,-4.961,0.0406,134.066,0.86,2016,3.444883333
90,0.667,0.545,0.545,0.417,-7.362,0.107,159.94,0.549,2016,3.075266667
84,0.599,0.507,0.586,0.118,-8.15,0.0586,108.164,0.588,2016,3.1937
86,0.0717,0.509,0.637,0.0789,-4.83,0.0471,172.006,0.378,2016,3.733333333
79,0.0963,0.63,0.754,0.268,-3.564,0.0284,95.999,0.73,2016,2.870883333
80,0.711,0.689,0.394,0.0859,-10.102,0.065,117.489,0.382,2016,3.549866667
82,0.785,0.575,0.386,0.229,-9.584,0.037,116.408,0.466,2016,4.153183333
86,0.414,0.748,0.524,0.111,-5.599,0.0338,95.01,0.661,2016,4.082666667
86,0.111,0.582,0.525,0.134,-7.163,0.0627,133.249,0.51,2016,4.337533333
89,0.142,0.706,0.505,0.164,-6.923,0.193,160.053,0.388,2016,3.648
85,0.287,0.765,0.473,0.391,-5.829,0.0514,119.992,0.34,2016,3.955
80,0.228,0.665,0.498,0.0757,-8.185,0.0832,81.967,0.127,2016,2.99355
78,0.0563,0.596,0.834,0.0866,-4.308,0.0474,116,0.618,2016,3.42
84,0.12,0.625,0.659,0.17,-5.669,0.0337,113.551,0.594,2016,3.316
81,0.0689,0.556,0.538,0.196,-5.408,0.0382,143.95,0.291,2016,3.722433333
85,0.199,0.631,0.927,0.148,-2.787,0.0332,123.962,0.465,2016,3.702666667
82,0.00548,0.784,0.554,0.0995,-6.417,0.03,104.01,0.634,2016,1.973216667
80,0.427,0.457,0.551,0.113,-9.36,0.167,89.87,0.428,2016,5.119183333
86,0.118,0.724,0.573,0.538,-4.113,0.0549,113.088,0.438,2016,2.265333333
87,0.0847,0.841,0.728,0.149,-3.37,0.0484,130.049,0.43,2016,4.063933333
76,0.0106,0.669,0.832,0.0968,-5.721,0.0682,113.035,0.7,2016,3.9591
79,0.77,0.501,0.0958,0.298,-15.605,0.0433,108.741,0.204,2016,4.146783333
83,0.11,0.671,0.314,0.0825,-8.091,0.244,110.898,0.296,2016,3.193333333
77,0.0763,0.563,0.688,0.0863,-4.474,0.0262,108.008,0.622,2016,3.372433333
84,0.215,0.63,0.804,0.253,-4.183,0.0363,123.146,0.492,2016,3.67155
82,0.948,0.465,0.225,0.18,-12.637,0.0455,57.75,0.207,2016,4.273766667
82,0.00392,0.498,0.81,0.0635,-4.065,0.0263,79.935,0.594,2016,3.152666667
92,0.141,0.679,0.587,0.137,-7.015,0.276,186.003,0.486,2016,3.840883333
87,0.353,0.715,0.47,0.104,-12.638,0.0772,89.965,0.426,2016,1.860433333
79,0.233,0.675,0.562,0.0816,-7.678,0.0352,130.098,0.309,2016,4.275533333
75,0.00898,0.612,0.799,0.172,-4.603,0.0275,125.976,0.687,2016,3.13755
80,0.0884,0.682,0.9,0.0685,-5.028,0.0874,100.721,0.937,2016,2.99165
81,0.553,0.715,0.633,0.0905,-6.869,0.0804,105.945,0.319,2016,2.114166667
82,0.423,0.825,0.663,0.286,-9.414,0.0687,116.051,0.417,2016,4.149766667
83,0.0104,0.545,0.442,0.0664,-12.111,0.0352,118.073,0.242,2016,6.320433333
85,0.174,0.745,0.353,0.118,-10.614,0.0983,160.111,0.598,2016,5.448883333
84,0.189,0.573,0.63,0.259,-8.389,0.105,77.525,0.218,2016,4.15355
77,0.111,0.683,0.796,0.197,-4.179,0.0285,90.031,0.531,2016,3.364883333
78,0.219,0.946,0.646,0.0643,-6.604,0.21,127.978,0.961,2016,4.11645
88,0.695,0.358,0.557,0.0902,-7.398,0.059,85.043,0.494,2016,3.524433333
78,0.613,0.664,0.573,0.0857,-6.519,0.0277,76.023,0.566,2016,2.668283333
80,0.244,0.812,0.621,0.099,-8.3,0.0515,77.998,0.847,2016,2.135933333
90,0.111,0.586,0.525,0.134,-7.163,0.0615,133.629,0.508,2016,4.33755
89,0.00776,0.792,0.625,0.329,-5.609,0.0536,103.967,0.37,2016,2.899766667
84,0.669,0.67,0.905,0.349,-6.855,0.129,104.965,0.563,2016,2.797733333
79,0.285,0.8,0.526,0.0717,-8.909,0.0416,149.991,0.729,2016,2.203766667
84,0.152,0.774,0.753,0.0371,-5.446,0.0517,119.002,0.896,2016,3.652433333
83,0.112,0.468,0.779,0.101,-4.839,0.0779,173.799,0.26,2016,3.6291
79,0.0312,0.582,0.677,0.122,-7.081,0.172,193.818,0.205,2016,4.010883333
82,0.428,0.773,0.819,0.0679,-5.946,0.118,92.987,0.585,2016,4.486433333
78,0.0489,0.794,0.653,0.1,-7.839,0.104,117.996,0.397,2016,4.38955
76,0.308,0.538,0.52,0.214,-11.063,0.737,180.274,0.551,2016,2.9032
81,0.351,0.638,0.474,0.105,-12.7,0.124,179.771,0.441,2016,1.860666667
77,0.0312,0.886,0.427,0.0906,-10.028,0.145,108.034,0.23,2016,2.953066667
76,0.0492,0.743,0.731,0.226,-4.511,0.103,123.989,0.337,2016,3.38955
73,0.819,0.475,0.37,0.0841,-7.725,0.0361,144.828,0.157,2016,3.342666667
75,0.0318,0.716,0.936,0.367,-4.968,0.123,81.508,0.799,2016,2.742033333
77,0.142,0.794,0.632,0.128,-6.163,0.0649,145.926,0.355,2016,4.864883333
74,0.373,0.835,0.413,0.101,-9.81,0.396,149.004,0.111,2016,4.314666667
85,0.579,0.489,0.505,0.104,-8.022,0.117,163.255,0.337,2016,3.561766667
75,0.0789,0.59,0.468,0.101,-11.083,0.185,92.287,0.349,2016,4.0871
81,0.034,0.818,0.803,0.153,-4.282,0.0797,106.97,0.632,2016,3.766383333
75,0.319,0.898,0.283,0.11,-12.335,0.356,138.97,0.469,2016,3.608666667
79,0.245,0.639,0.526,0.25,-6.697,0.0256,130.033,0.488,2016,3.614666667
77,0.768,0.581,0.21,0.369,-10.426,0.0321,80.099,0.452,2016,4.161116667
74,0.405,0.699,0.255,0.0985,-8.647,0.0303,132.031,0.242,2016,1.772216667
83,0.00272,0.506,0.817,0.0486,-5.051,0.0335,109.952,0.506,2016,3.478433333
73,0.00592,0.838,0.802,0.326,-3.639,0.0445,147.972,0.621,2016,2.298333333
72,0.14,0.596,0.501,0.111,-7.456,0.0263,152.04,0.402,2016,3.1711
76,0.787,0.412,0.227,0.282,-12.696,0.0359,80.111,0.226,2016,4.28775
76,0.2,0.681,0.314,0.1,-9.319,0.0581,139.992,0.166,2016,3.468666667
81,0.262,0.432,0.652,0.258,-4.969,0.0285,190.028,0.507,2016,4.159766667
80,0.0752,0.725,0.534,0.0919,-6.238,0.0946,91.974,0.558,2016,3.655333333
74,0.228,0.536,0.775,0.0947,-6.765,0.0394,151.393,0.485,2016,3.356883333
74,0.766,0.571,0.399,0.0926,-11.92,0.0364,141.932,0.612,2016,2.157716667
77,0.00347,0.398,0.493,0.106,-9.561,0.0303,82.048,0.412,2016,2.837333333
77,0.0546,0.42,0.466,0.298,-5.298,0.0326,115.004,0.185,2016,3.926433333
86,0.0863,0.649,0.716,0.135,-5.371,0.0349,99.988,0.163,2016,3.432433333
72,0.249,0.389,0.431,0.13,-8.061,0.0344,142.14,0.275,2016,3.53085
76,0.649,0.571,0.307,0.178,-10.958,0.0499,83.72,0.108,2016,2.7231
73,0.0162,0.623,0.734,0.145,-5.948,0.107,107.853,0.37,2016,4.074216667
75,0.0353,0.664,0.714,0.0843,-6.645,0.111,101.969,0.71,2016,3.298883333
87,0.0529,0.4,0.479,0.115,-7.989,0.0308,166.159,0.213,2016,3.81955
75,0.136,0.906,0.444,0.173,-8.692,0.384,140.063,0.678,2016,3.917333333
75,0.0511,0.77,0.347,0.087,-10.265,0.0623,84.957,0.0583,2016,3.924616667
78,0.0862,0.546,0.529,0.124,-10.511,0.0583,107.331,0.247,2016,3.9631
74,0.0955,0.417,0.686,0.0989,-6.484,0.0373,204.113,0.625,2016,3.154883333
83,0.157,0.532,0.869,0.136,-5.094,0.172,159.803,0.422,2016,3.472883333
79,0.0549,0.564,0.714,0.155,-4.987,0.129,175.924,0.33,2016,3.400216667
80,0.00258,0.891,0.628,0.0504,-7.863,0.0551,134.966,0.552,2016,4.4511
78,0.337,0.722,0.331,0.146,-7.789,0.0726,143.961,0.102,2016,5.225766667
71,0.0529,0.664,0.602,0.356,-5.369,0.0412,134.049,0.289,2016,3.932433333
75,0.0541,0.795,0.568,0.108,-7.817,0.142,136.173,0.478,2016,3.315733333
83,0.0841,0.732,0.396,0.105,-9.348,0.0286,90.024,0.548,2016,3.265333333
71,0.621,0.728,0.563,0.179,-8.053,0.134,100.017,0.352,2016,3.628433333
73,0.694,0.705,0.609,0.234,-5.728,0.0729,140.058,0.718,2016,3.333216667
74,0.352,0.657,0.421,0.187,-11.378,0.412,174.063,0.181,2016,4.412433333
77,0.255,0.502,0.786,0.65,-4.378,0.317,169.021,0.739,2016,4.058166667
80,0.702,0.391,0.396,0.315,-8.621,0.189,99.112,0.199,2016,2.18785
73,0.0671,0.722,0.252,0.0852,-14.411,0.0761,79.923,0.275,2016,3.968666667
75,0.929,0.399,0.0969,0.121,-12.578,0.0509,109.54,0.0758,2016,2.965366667
74,0.378,0.746,0.653,0.229,-6.745,0.289,75.016,0.672,2016,4.218433333
74,0.00532,0.896,0.621,0.196,-6.857,0.237,121.966,0.818,2016,3.434666667
71,0.243,0.438,0.477,0.183,-7.649,0.031,137.645,0.176,2016,5.5937
71,0.401,0.523,0.666,0.0728,-4.081,0.0327,78.077,0.564,2016,3.236433333
78,0.579,0.912,0.507,0.167,-11.952,0.0587,134.978,0.725,2016,1.925916667
67,0.236,0.886,0.525,0.057,-7.39,0.132,145.99,0.708,2016,3.753416667
76,0.0711,0.465,0.735,0.0975,-3.715,0.117,173.935,0.409,2016,3.267333333
81,0.0927,0.792,0.717,0.226,-4.759,0.0393,121.985,0.466,2016,3.2591
82,0.108,0.813,0.56,0.268,-5.904,0.0618,118.033,0.287,2016,4.767333333
74,0.0515,0.574,0.785,0.169,-5.189,0.0463,135.042,0.429,2016,2.4151
71,0.617,0.69,0.416,0.102,-7.865,0.0335,82.45,0.479,2016,3.843333333
73,0.0158,0.541,0.907,0.34,-4.512,0.0642,80.029,0.434,2016,3.12755
69,0.187,0.461,0.65,0.111,-5.372,0.0293,149.873,0.488,2016,3.1011
74,0.246,0.508,0.921,0.221,-1.644,0.303,93.058,0.681,2016,6.240216667
73,0.195,0.61,0.788,0.153,-5.724,0.0585,101.045,0.472,2016,5.792
74,0.0528,0.557,0.586,0.339,-4.57,0.0382,96.091,0.0681,2016,3.026216667
71,0.453,0.444,0.557,0.152,-5.476,0.0602,115.058,0.296,2016,3.91515
79,0.0183,0.477,0.788,0.294,-4.46,0.0362,129.967,0.255,2016,3.534883333
71,0.0199,0.797,0.504,0.198,-6.538,0.114,114.994,0.178,2016,2.140283333
70,0.119,0.85,0.405,0.0707,-7.509,0.225,139.976,0.344,2016,3.17185
72,0.0409,0.514,0.918,0.342,-4.306,0.0365,150.033,0.64,2016,3.76955
71,0.571,0.705,0.442,0.109,-10.765,0.0727,151.75,0.306,2016,2.8934
73,0.743,0.707,0.656,0.172,-9.279,0.173,118.037,0.748,2016,3.505333333
73,0.0588,0.471,0.881,0.26,-4.483,0.0467,169.898,0.544,2016,2.642883333
82,0.109,0.501,0.519,0.454,-5.88,0.0409,133.99,0.168,2016,3.261766667
70,0.754,0.463,0.484,0.134,-11.065,0.0435,93.297,0.474,2016,3.217466667
82,0.701,0.311,0.485,0.0726,-5.726,0.0365,77.355,0.225,2016,3.480433333
77,0.272,0.619,0.806,0.0671,-4.8,0.0483,95,0.877,2016,4.218
75,0.0434,0.404,0.647,0.1,-10.452,0.0409,180.128,0.351,2016,7.6
72,0.0307,0.417,0.58,0.179,-4.574,0.207,68.58,0.139,2016,4.112883333
72,0.0472,0.628,0.698,0.0907,-5.608,0.105,89.976,0.732,2016,3.527766667
70,0.73,0.564,0.354,0.208,-10.85,0.0334,98.075,0.423,2016,4.009766667
74,0.00826,0.836,0.67,0.0837,-6.907,0.23,107.018,0.556,2016,5.089166667
75,0.00045,0.603,0.886,0.26,-3.777,0.0837,126.025,0.395,2016,3.832216667
71,0.00427,0.762,0.666,0.127,-6.055,0.0916,118.97,0.278,2016,3.868216667
80,0.687,0.492,0.275,0.101,-13.4,0.3,92.6,0.18,2016,4.183883333
73,0.294,0.58,0.532,0.0948,-5.668,0.0424,112.049,0.39,2016,3.44
70,0.000547,0.569,0.638,0.0848,-6.557,0.0291,144.042,0.438,2016,3.285333333
80,0.117,0.584,0.7,0.0939,-4.275,0.0456,124.944,0.438,2016,3.3791
77,0.153,0.546,0.465,0.321,-8.167,0.0287,73.369,0.415,2016,2.958216667
79,0.103,0.803,0.585,0.0644,-5.861,0.0432,105.017,0.593,2016,3.574666667
72,0.0175,0.746,0.475,0.197,-11.243,0.113,80.006,0.292,2016,4.023333333
69,0.895,0.518,0.411,0.0911,-7.896,0.0307,136.147,0.187,2016,3.837866667
70,0.0528,0.65,0.736,0.235,-5.84,0.229,159.173,0.613,2016,3.769333333
74,0,0,2.01E-05,0,-15.776,0,0,0,2016,1.231433333
69,0.416,0.558,0.66,0.139,-6.223,0.0273,75.009,0.388,2016,3.68155
69,0.069,0.843,0.359,0.12,-7.417,0.461,81.987,0.156,2016,2.7324
68,0.0584,0.617,0.567,0.0933,-4.188,0.0828,90.246,0.505,2016,3.626716667
69,0.0258,0.834,0.433,0.633,-9.607,0.174,133.938,0.229,2016,3.164216667
74,0.627,0.861,0.33,0.14,-7.194,0.0526,95.016,0.718,2016,3.6
72,0.0392,0.883,0.584,0.0869,-2.102,0.0465,144.975,0.784,2016,2.684433333
68,3.31E-05,0.53,0.903,0.259,-4.396,0.0483,129.983,0.747,2016,3.988216667
76,0.683,0.808,0.611,0.114,-3.221,0.0663,116.011,0.172,2016,4.289733333
76,0.947,0.41,0.0485,0.108,-13.918,0.038,137.97,0.247,2016,2.886233333
71,0.000204,0.585,0.802,0.0779,-6.352,0.0294,89.92,0.393,2016,2.539333333
75,0.0553,0.607,0.522,0.0909,-10.028,0.0704,109.961,0.265,2016,3.272716667
71,0.349,0.689,0.338,0.0649,-7.634,0.0629,128.012,0.568,2016,5.344233333
69,0.36,0.689,0.578,0.11,-8.737,0.0368,98.043,0.391,2016,2.356883333
69,0.235,0.545,0.534,0.345,-6.874,0.047,140.021,0.24,2016,8.0031
71,0.62,0.592,0.403,0.54,-8.768,0.414,105.169,0.391,2016,5.344666667
70,0.0736,0.608,0.798,0.156,-5.092,0.0432,92.943,0.501,2016,3.089333333
80,0.54,0.815,0.514,0.611,-9.446,0.361,120.054,0.623,2016,4.4
70,0.0325,0.769,0.632,0.116,-4.228,0.0537,131.932,0.294,2016,2.939766667
71,0.0757,0.575,0.734,0.241,-4.949,0.057,83.986,0.494,2016,2.9971
73,0.775,0.766,0.548,0.1,-4.29,0.235,82.944,0.424,2016,2.69975
75,0.328,0.713,0.398,0.057,-8.852,0.0319,104.974,0.483,2016,2.247616667
67,0.403,0.667,0.613,0.115,-5.353,0.0344,91.024,0.47,2016,3.240883333
73,0.000115,0.553,0.572,0.115,-6.703,0.039,135.036,0.168,2016,2.676
81,0.093,0.818,0.913,0.161,-3.06,0.0426,119.986,0.536,2016,3.65265
72,0.323,0.685,0.61,0.102,-5.221,0.0439,94.384,0.323,2016,3.107766667
70,0.274,0.511,0.822,0.125,-7.064,0.0616,80.028,0.343,2016,2.8991
76,0.581,0.756,0.526,0.0875,-5.379,0.0408,144.942,0.94,2016,2.946666667
75,0.286,0.846,0.734,0.425,-3.601,0.108,90.98,0.717,2016,3.462683333
76,0.378,0.728,0.616,0.105,-4.238,0.0645,99.962,0.508,2016,3.031333333
69,0.464,0.765,0.675,0.133,-4.441,0.0683,117.99,0.192,2016,1.899533333
71,0.115,0.706,0.716,0.316,-4.263,0.0768,136.904,0.459,2016,4.204366667
69,0.611,0.694,0.314,0.117,-7.82,0.116,119.905,0.341,2016,5.565766667
69,0.0137,0.462,0.538,0.429,-5.527,0.059,139.256,0.405,2016,3.391766667
69,0.00434,0.555,0.896,0.145,-3.295,0.0388,114.995,0.578,2016,2.9511
72,0.0026,0.617,0.759,0.419,-6.785,0.0678,122.924,0.324,2016,3.646216667
69,0.17,0.818,0.897,0.409,-2.145,0.0438,119.994,0.381,2016,1.935233333
71,0.339,0.531,0.289,0.134,-10.065,0.0286,129.747,0.119,2016,6.566033333
70,0.157,0.895,0.681,0.189,-5.267,0.358,121.918,0.554,2016,4
70,0.0799,0.827,0.544,0.156,-5.686,0.05,143.014,0.175,2016,2.167283333
68,0.0592,0.489,0.641,0.0857,-4.455,0.0282,136.095,0.303,2016,3.16955
77,0.0141,0.583,0.695,0.0527,-5.336,0.0423,104.879,0.224,2016,3.676216667
70,0.00205,0.57,0.865,0.404,-4.518,0.0472,110.01,0.691,2016,2.976666667
69,0.156,0.652,0.795,0.123,-5.192,0.174,135.018,0.788,2016,5.076766667
71,0.0232,0.467,0.636,0.138,-6.96,0.201,135.014,0.419,2016,3.08175
77,0.196,0.578,0.574,0.083,-6.209,0.0454,174.152,0.301,2016,4.354
79,0.494,0.666,0.423,0.106,-8.012,0.043,129.89,0.154,2016,3.421333333
75,0.147,0.542,0.72,0.348,-5.136,0.0628,149.828,0.623,2016,3.856
69,0.0213,0.798,0.568,0.0586,-9.072,0.135,148.88,0.45,2016,3.23185
73,0.692,0.633,0.395,0.108,-9.638,0.0857,138.023,0.123,2016,5.234583333
71,0.00274,0.256,0.564,0.743,-6.496,0.0366,139.914,0.152,2016,5.826433333
67,0.649,0.668,0.563,0.11,-8.23,0.0305,130.366,0.289,2016,3.363083333
66,1.62E-05,0.32,0.909,0.0443,-4.612,0.0412,109.649,0.21,2016,3.97755
68,0.0392,0.67,0.843,0.225,-4.311,0.0454,117.01,0.713,2016,3.200666667
71,0.24,0.743,0.571,0.291,-6.054,0.145,119.054,0.495,2016,3.564383333
69,0.151,0.706,0.688,0.466,-6.357,0.269,125.966,0.313,2016,5.51305
68,0.0358,0.704,0.777,0.151,-5.729,0.195,111.921,0.392,2016,2.359033333
68,0.766,0.439,0.204,0.284,-15.165,0.0587,139.652,0.0408,2016,3.484666667
70,0.00302,0.562,0.904,0.0433,-4.947,0.0807,94.481,0.651,2016,2.644433333
76,0.426,0.773,0.819,0.0679,-5.946,0.118,92.99,0.585,2016,4.486433333
67,0.163,0.31,0.54,0.0713,-9.629,0.346,180.994,0.148,2016,2.9251
71,0.129,0.648,0.718,0.112,-7.765,0.0298,96.017,0.785,2016,3.844883333
67,0.0377,0.557,0.886,0.163,-5.356,0.0302,96.989,0.545,2016,5.591333333
70,0.0247,0.732,0.651,0.156,-7.576,0.0477,138.022,0.262,2016,3.784433333
72,0.0114,0.632,0.702,0.108,-5.92,0.148,162.958,0.523,2016,3.590216667
70,0.504,0.62,0.347,0.0841,-13.292,0.0705,75.517,0.0753,2016,3.616666667
67,0.00166,0.735,0.831,0.291,-5.898,0.0332,123.017,0.756,2016,3.613333333
76,0.0242,0.773,0.747,0.109,-4.061,0.0885,126.014,0.801,2016,4.104
72,0.282,0.461,0.772,0.178,-3.98,0.375,167.018,0.414,2016,6.201883333
74,0.00781,0.741,0.798,0.0232,-5.342,0.0718,104.953,0.939,2016,3.183333333
72,0.0323,0.824,0.396,0.108,-9.663,0.332,118.048,0.253,2016,3.7951
70,0.301,0.511,0.435,0.255,-10.254,0.0408,120.207,0.343,2016,2.067016667
79,0.00268,0.661,0.836,0.497,-3.164,0.059,124.952,0.396,2016,4.013216667
76,0.571,0.765,0.327,0.0787,-8.029,0.277,74.931,0.292,2016,2.159983333
70,0.975,0.377,0.253,0.101,-11.155,0.0387,125.403,0.367,2016,5.576166667
68,0.66,0.399,0.203,0.27,-11.649,0.0298,134.202,0.405,2016,1.201333333
70,0.253,0.654,0.623,0.144,-5.273,0.082,123.996,0.401,2016,3.90355
68,0.367,0.701,0.485,0.0852,-10.305,0.364,78.863,0.496,2016,8.83755
70,0.00578,0.643,0.671,0.107,-5.439,0.0246,89.9,0.412,2016,2.427766667
71,0.114,0.711,0.739,0.226,-3.804,0.129,136.919,0.43,2016,4.204266667
67,0.333,0.281,0.58,0.122,-5.967,0.0323,151.568,0.282,2016,4.232216667
74,0.0136,0.708,0.793,0.118,-5.426,0.0342,122.006,0.734,2016,3.990283333
69,0.315,0.429,0.587,0.108,-4.588,0.0275,145.003,0.164,2016,4.889966667
68,0.00687,0.579,0.904,0.0649,-4.45,0.15,175.316,0.713,2016,3.130883333
71,0.0461,0.595,0.752,0.107,-5.651,0.0361,85.987,0.386,2016,3.94185
81,0.308,0.696,0.543,0.0939,-6.164,0.0489,107.969,0.479,2016,4.114666667
68,0.308,0.529,0.894,0.254,-3.599,0.0412,108.024,0.543,2016,4.222433333
76,0.0358,0.596,0.851,0.365,-4.245,0.121,202.049,0.612,2016,3.400216667
66,0.39,0.362,0.421,0.0971,-8.824,0.0437,64.763,0.356,2016,5.32045
70,0.31,0.703,0.669,0.115,-7.002,0.0648,115.139,0.546,2016,3.3739
69,0.0154,0.559,0.895,0.175,-4.476,0.0832,183.825,0.59,2016,3.55155
70,0.85,0.469,0.289,0.161,-10.625,0.0366,133.805,0.258,2016,4.289666667
76,0.807,0.576,0.307,0.0792,-12.732,0.0428,67.513,0.157,2016,3.160216667
70,0.274,0.649,0.478,0.176,-7.503,0.0481,99.967,0.151,2016,4.401616667
67,0.414,0.423,0.532,0.083,-10.343,0.0296,133.919,0.402,2016,2.307516667
72,0.000425,0.604,0.715,0.116,-7.118,0.0312,110.026,0.212,2016,2.948433333
72,0.0257,0.705,0.609,0.0846,-4.897,0.0307,115.474,0.476,2016,3.280883333
68,0.0449,0.477,0.728,0.101,-5.975,0.0337,162.084,0.613,2016,3.0791
69,0.36,0.6,0.619,0.106,-9.709,0.202,103.908,0.308,2016,4.520766667
